n,k,policy,success_rate,mean_expansions_all,mean_expansions_success,mean_expansions_failure,mean_seconds
7,13,oracle_best_expert,0.7,19.5,17.142857142857142,25.0,0.0005917199770919979
7,14,oracle_best_expert,0.6,21.7,19.5,25.0,0.0006311399745754897
8,3,oracle_best_expert,1.0,10.7,10.7,,0.0003050399827770889
8,4,oracle_best_expert,1.0,10.8,10.8,,0.00033731001894921064
8,5,oracle_best_expert,1.0,13.7,13.7,,0.00039510001661255954
8,6,oracle_best_expert,1.0,9.9,9.9,,0.0003463999950326979
8,7,oracle_best_expert,1.0,10.9,10.9,,0.00035391997080296277
8,8,oracle_best_expert,0.9,11.4,9.88888888888889,25.0,0.000334239995572716
8,9,oracle_best_expert,1.0,10.5,10.5,,0.0003370399819687009
8,10,oracle_best_expert,1.0,13.4,13.4,,0.00040744999423623083
8,11,oracle_best_expert,0.8,18.7,17.125,25.0,0.0005239700083620846
8,12,oracle_best_expert,0.6,22.2,20.333333333333332,25.0,0.0006140900077298284
8,13,oracle_best_expert,0.8,18.8,17.25,25.0,0.0008178599993698299
8,14,oracle_best_expert,0.8,19.4,18.0,25.0,0.0005851700087077915
9,3,oracle_best_expert,1.0,11.5,11.5,,0.00031590003054589034
9,4,oracle_best_expert,1.0,12.6,12.6,,0.0009159200009889901
9,5,oracle_best_expert,1.0,15.4,15.4,,0.0007510100025683641
9,6,oracle_best_expert,1.0,10.0,10.0,,0.0004659400088712573
9,7,oracle_best_expert,0.8,13.3,10.375,25.0,0.0007518499973230064
9,8,oracle_best_expert,0.8,13.6,10.75,25.0,0.00039395001949742435
9,9,oracle_best_expert,1.0,11.1,11.1,,0.0002650000154972076
9,10,oracle_best_expert,0.9,13.6,12.333333333333334,25.0,0.0006235799985006452
9,11,oracle_best_expert,0.7,17.7,14.571428571428571,25.0,0.0011183300288394094
9,12,oracle_best_expert,0.8,18.5,16.875,25.0,0.0006437200237996877
9,13,oracle_best_expert,0.5,21.6,18.2,25.0,0.0008347500232048332
9,14,oracle_best_expert,0.4,21.9,17.25,25.0,0.000592230015899986
10,3,oracle_best_expert,1.0,13.7,13.7,,0.0006109299720264971
10,4,oracle_best_expert,1.0,14.9,14.9,,0.0008258499787189066
10,5,oracle_best_expert,1.0,16.0,16.0,,0.0007045899867080152
10,6,oracle_best_expert,0.9,17.5,16.666666666666668,25.0,0.0009720400208607316
10,7,oracle_best_expert,1.0,12.3,12.3,,0.0006033999961800873
10,8,oracle_best_expert,1.0,12.0,12.0,,0.0007050900021567941
10,9,oracle_best_expert,1.0,12.3,12.3,,0.00031114001758396624
10,10,oracle_best_expert,0.7,17.0,13.571428571428571,25.0,0.0004478699993342161
10,11,oracle_best_expert,0.8,21.4,20.5,25.0,0.001281500014010817
10,12,oracle_best_expert,0.8,17.9,16.125,25.0,0.0009789899922907352
10,13,oracle_best_expert,0.9,18.5,17.77777777777778,25.0,0.0015645300038158894
10,14,oracle_best_expert,0.6,22.9,21.5,25.0,0.0014668900170363487
11,3,oracle_best_expert,1.0,15.4,15.4,,0.0007859000004827976
11,4,oracle_best_expert,1.0,17.3,17.3,,0.0006097299978137016
11,5,oracle_best_expert,1.0,17.8,17.8,,0.00040959998732432724
11,6,oracle_best_expert,1.0,16.8,16.8,,0.0005032000015489757
11,7,oracle_best_expert,0.8,20.2,19.0,25.0,0.0006698800018057228
11,8,oracle_best_expert,0.9,16.6,15.666666666666666,25.0,0.000576220010407269
11,9,oracle_best_expert,0.8,19.3,17.875,25.0,0.0011216499842703342
11,10,oracle_best_expert,0.8,19.0,17.5,25.0,0.0006530900020152331
11,11,oracle_best_expert,0.6,23.0,21.666666666666668,25.0,0.0011853399802930654
11,12,oracle_best_expert,0.4,24.0,22.5,25.0,0.0011179299792274833
11,13,oracle_best_expert,0.6,23.5,22.5,25.0,0.0011441400041803718
11,14,oracle_best_expert,0.6,24.5,24.166666666666668,25.0,0.0009379100054502487
12,3,oracle_best_expert,1.0,14.8,14.8,,0.0006411900278180838
12,4,oracle_best_expert,1.0,17.9,17.9,,0.0005584300262853504
12,5,oracle_best_expert,0.9,18.9,18.22222222222222,25.0,0.0009817700134590267
12,6,oracle_best_expert,0.8,20.1,18.875,25.0,0.0010314700077287853
12,7,oracle_best_expert,0.8,20.7,19.625,25.0,0.001080809987615794
12,8,oracle_best_expert,0.7,19.5,17.142857142857142,25.0,0.0006206900230608881
12,9,oracle_best_expert,0.7,22.4,21.285714285714285,25.0,0.0014606599928811193
12,10,oracle_best_expert,0.6,22.4,20.666666666666668,25.0,0.0013585099950432777
12,11,oracle_best_expert,0.5,21.4,17.8,25.0,0.0011696100002154708
12,12,oracle_best_expert,0.7,20.6,18.714285714285715,25.0,0.0009746799827553332
12,13,oracle_best_expert,0.5,21.0,17.0,25.0,0.0008026600000448525
12,14,oracle_best_expert,0.4,23.2,20.5,25.0,0.0013892099959775805
13,3,oracle_best_expert,1.0,16.8,16.8,,0.0003355299937538803
13,4,oracle_best_expert,0.8,18.1,16.375,25.0,0.000344210013281554
13,5,oracle_best_expert,0.9,21.0,20.555555555555557,25.0,0.0005579800112172961
13,6,oracle_best_expert,0.9,19.8,19.22222222222222,25.0,0.00046447000931948423
13,7,oracle_best_expert,1.0,19.8,19.8,,0.0003804700216278434
13,8,oracle_best_expert,0.8,21.7,20.875,25.0,0.0004907599999569356
13,9,oracle_best_expert,0.7,21.7,20.285714285714285,25.0,0.0004327300004661083
13,10,oracle_best_expert,0.4,23.5,21.25,25.0,0.0005563000100664795
13,11,oracle_best_expert,0.5,22.7,20.4,25.0,0.00048605998745188117
13,12,oracle_best_expert,0.8,20.1,18.875,25.0,0.000419450004119426
13,13,oracle_best_expert,0.4,22.5,18.75,25.0,0.00047464000526815654
13,14,oracle_best_expert,0.4,22.9,19.75,25.0,0.0004975400166586042
14,3,oracle_best_expert,1.0,15.0,15.0,,0.0002975899958983064
14,4,oracle_best_expert,1.0,18.3,18.3,,0.00038198999827727677
14,5,oracle_best_expert,0.7,20.7,18.857142857142858,25.0,0.0004204499651677907
14,6,oracle_best_expert,0.5,23.1,21.2,25.0,0.00045169998193159697
14,7,oracle_best_expert,0.8,20.6,19.5,25.0,0.00040257001528516413
14,8,oracle_best_expert,0.7,22.8,21.857142857142858,25.0,0.00046206997940316795
14,9,oracle_best_expert,0.6,23.1,21.833333333333332,25.0,0.0005152000114321709
14,10,oracle_best_expert,0.2,24.1,20.5,25.0,0.0005091700004413724
14,11,oracle_best_expert,0.4,24.1,22.75,25.0,0.0005096899927593768
14,12,oracle_best_expert,0.7,22.7,21.714285714285715,25.0,0.0004681500024162233
14,13,oracle_best_expert,0.6,21.6,19.333333333333332,25.0,0.00046663000248372557
14,14,oracle_best_expert,0.3,24.6,23.666666666666668,25.0,0.0005257699987851084
